date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:35:03	233427/233427	---M--	200	added ('OK')	image/png	etag:%2238fd3-6558a842-93ce6b2f4b518f99;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-4.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-4.png	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:03	92254/92254	---M--	200	added ('OK')	image/png	etag:%221685e-6558a842-73c6c2d30008c71d;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-5-new.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-5-new.png	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:05	34874/34874	---M--	200	added ('OK')	image/jpeg	etag:%22883a-6558a842-165adf5f855f937f;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/news-1.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/news-1.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:05	60044/60044	---M-Z	200	added ('OK')	text/html	etag:%22ea8c-6558a842-fe9cc7da122a62e;gz%22	https://wpriverthemes.com/HTML/synck/blog-details.html	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/blog-details.html	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:06	50346/50346	---M--	200	added ('OK')	image/jpeg	etag:%22c4aa-6558a842-bd1e1cda86b82bd8;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/news-2.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/news-2.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:06	460126/460126	---M--	200	added ('OK')	image/png	etag:%227055e-6558a842-b7d9fb1c1745704f;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/project-6-new.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/project-6-new.png	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:07	8853/8853	---M--	200	added ('OK')	image/jpeg	etag:%222295-6558a842-92cf34f45a0ebacd;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/news-3.jpg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/news-3.jpg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:07	24107/24107	---M--	200	added ('OK')	image/png	etag:%225e2b-6558a842-cde53c4ffff84c3e;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/feature-img-1.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/feature-img-1.png	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:08	26712/26712	---M--	200	added ('OK')	image/png	etag:%226858-6558a842-2b0be788179fe997;;;%22	https://wpriverthemes.com/HTML/synck/assets/imgs/feature-img-2.png	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/feature-img-2.png	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:08	2283/2283	---M-Z	200	added ('OK')	image/svg+xml	etag:%228eb-6558a842-9f7e789d15e726fd;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/support-icon.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/support-icon.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:09	953/953	---M-Z	200	added ('OK')	image/svg+xml	etag:%223b9-6558a842-e847e47f347b3a51;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/map-icon.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/map-icon.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:09	6018/6018	---M-Z	200	added ('OK')	image/svg+xml	etag:%221782-6558a842-a763f357b066fad4;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-4.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/bg-shape-4.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:10	4418/4418	---M-Z	200	added ('OK')	image/svg+xml	etag:%221142-6558a842-63466984f1b2c460;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/logo-white.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/logo-white.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:10	5794/5794	---M-Z	200	added ('OK')	image/svg+xml	etag:%2216a2-6558a842-d9476d2264b59b3f;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/youtube.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/youtube.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:11	3503/3503	---M-Z	200	added ('OK')	image/svg+xml	etag:%22daf-6558a842-b388bb7368e3eef9;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/webflow.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/webflow.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:12	2128/2128	---M-Z	200	added ('OK')	image/svg+xml	etag:%22850-6558a842-64c1b587b458acd7;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/upwork.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/upwork.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:13	5748/5748	---M-Z	200	added ('OK')	image/svg+xml	etag:%221674-6558a842-3b02923037f44394;gz%22	https://wpriverthemes.com/HTML/synck/assets/imgs/shopify.svg	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/imgs/shopify.svg	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:13	87462/87462	---M-Z	200	added ('OK')	application/x-javascript	etag:%22155a6-6558a842-33f52d7356282234;gz%22	https://wpriverthemes.com/HTML/synck/assets/js/jquery-3.7.0.min.js	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/js/jquery-3.7.0.min.js	(from https://wpriverthemes.com/HTML/synck/index.html)
16:35:14	78129/78129	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213131-6558a842-c70be70f7854f57c;gz%22	https://wpriverthemes.com/HTML/synck/assets/js/bootstrap.bundle.min.js	D:/qjobsindia/codebright1/wpriverthemes.com/HTML/synck/assets/js/bootstrap.bundle.min.js	(from https://wpriverthemes.com/HTML/synck/index.html)
